	pub_type	alt_people_text	name	pub_year	pub_journal	pub_vol	pub_issue	page_start	page_end	abstract	citations	download_link
	2	B. Nath, G. Biswas, A. Dalal, and K. C. Sahu	Cross-stream migration of drops suspended in Poiseuille flow in the presence of an electric field	2018	Physical Review E	97		063106-1	063106-13		0	
	2	M. P. Borthakur, G. Biswas, and D. Bandyopadhyay	Dynamics of deformation and pinch-off of a migrating compound droplet in a tube	2018	Physical Review E	97		043112-1	043112-9		0	
	2	D.J. Sarma, S.C. Mishra and P. Mahanta	Analysis of collimated radiation using the discrete transfer method	2005	Journal of Quantitative Spectroscopy and Radiative Transfer	96	1	123	135		11	
	2	D.Sarma, S.C., Mishra, P. Mahanta	Analysis of collimated radiation in participating media using the discrete transfer method	2006	Journal of Quantitative Spectroscopy and Radiative Transfer	96	1	123	135		11	
	2	Saha UK, Thotla S and Maity D	Optimum Design Configuration of Savonius Rotor through Wind Tunnel Experiments	2008	Journal of Wind Engineering & Industrial Aerodynamics	96	-	1359	1375		54	
	2	G. Natarajan, N. Sahoo, V. Kulkarni	Optimal fore-body shape for minimum drag in supersonic flow	2015	Journal of the Institution of Engineers (India): Series C	96	1	5	11		0	
	2	A. Mukherjee, A. Lahiri, and S.C. Mishra	Analyses of dual-phase lag heat conduction in 1-D cylindrical and spherical geometry - an application of the lattice Boltzmann method	2016	International Journal of Heat and Mass Transfer	96		627	642		0	
	2	Ambesh Kumar and Satyajit Panda.	Design of a 1-3 viscoelastic composite layer for improved free/constrained layer passive damping treatment of structural vibration	2016	Composites Part B: Engineering	96		204	214		0	
	2	M. P. Borthakur, G. Biswas, and D. Bandyopadhyay	Formation of liquid drops at an orifice and dynamics of pinch-off in liquid jets	2017	Physical Review E	96		013115-1	013115-11		0	
	2	Srinivas R. Gorthi, P. K. Mondal, G. Biswas	Magnetic-field-driven alteration in capillary filling dynamics in a narrow fluidic channel	2017	Physical Review E	96		013113-1	13113-14		0	
	2	Deepak Sharma, Kalyanmoy Deb	Generation of Compliant Mechanisms using Hybrid Genetic Algorithm	2014	Journal of The Institution of Engineers (India): Series C	95	4	295	307		0	
	2	Nayan Jyoti Baishya, Deepak Sharma, Uday S. Dixit	Optimization of Pressure Vessel Under Thermo-Elastic Condition	2014	Journal of The Institution of Engineers (India): Series C	95	4	389	400		0	
	2	S. Mahto and U.S. Dixit	Shape optimization of revolute-jointed rigid-flexible manipulator	2014	Journal of Institution of Engineers (India), Series C	95	4	335	346		0	
	2	S. Panigrahy, N.K. Mishra, S.C. Mishra, and P. Muthukumar	Numerical and experimental analyses of LPG combustion in a domestic cooking stove with a porous radiant burner	2016	Energy	95		404	414		0	
	2	S. Panigrahy and S.C. Mishra	Analysis of combustion of liquefied petroleum gas in a porous radiant burner	2016	International Journal of Heat and Mass Transfer	95		488	498		0	
	2	Nath, B., Biswas, G., Dalal, A., and Sahu, K. C.	Migration of a Droplet in a Cylindrical Tube in the Creeping Flow Regime	2017	Physical Review E	95		033110-1	033110-11		0	
	2	Pranjol Paul, K.S.R.K. Murthy and D. Chakraborty	A strain gage technique for mode I notch stress intensity factor of sharp V-notched configurations	2018	Theoretical and Applied Fracture Mechanics	94		57	70		0	
	2	P. Paul, K.S.R.K. Murthy and D. Chakraborty	A strain gage technique for mode I notch stress intensity factor of sharp Vnotched configurations	2018	Theoretical and Applied Fracture Mechanics	94		57	90		0	
	2	P Paul, KSRK Murthy and D Chakraborty	A strain gage technique for mode I notch stress intensity factor of sharp V-notched configurations	2018	Theoretical and Applied Fracture Mechanics	94		57	70		0	
	2	S. Dutta, P. K. Mondal, P. Goswami	Slipping hydrodynamics of Powell-Eyring fluid in a cylindrical microchannel under electrical double layer phenomenon	2019	Physica Scripta	94	2	25002			0	
	2	C. Subramanian and S. Senthilvelan	Joint Performance of Glass Fiber Reinforced Polypropylene Leaf spring	2010	Composite Structures	93	2	759	766		1	
	2	S. S. Gautam, and R. A. Sauer	An Energy-momentum-conserving Temporal Discretization Scheme for Adhesive Contact Problems	2013	International Journal of Numerical Methods in Engineering	93	10	1057	1081		1	
	2	S. Kapuria, P. Kumari	Three-dimensional piezoelasticity solution for dynamics of cross-ply cylindrical shells integrated with piezoelectric fiber reinforced composite actuators and sensors	2010	Composite Structures	92	10	2431	2444		6	
	2	B. K. Debnath, U. K. Saha and N. Sahoo	Effect of hydrogen-diesel quantity variation on brake thermal efficiency of a dual fuelled diesel engine	2012	Journal of Power Technologies	92	1	55	67		0	
	2	R. Tiwari and V. Talatam	Estimation of Speed-Dependent Bearing Dynamic Parameters in Rigid Rotor Systems Levitated by Electromagnetic Bearings	2015	Mechanism and Machine Theory	92		100	112		0	
	2	Deepak Kumar Yaduwanshi, Swarup Bag and Sukhomay Pal	Numerical modeling and experimental investigation on plasma-assisted hybrid friction stir welding of dissimilar materials	2016	Materials and Design	92		166	183		0	
	2	D. Yaduwanshi, S. Bag and S. Pal	Numerical modeling and experimental investigation on plasma assisted hybrid friction stir welding for dissimilar materials	2016	Materials & Design	92		166	183		0	
	2	B. J. Bora and U. K. Saha	Optimisation of injection timing and compression ratio of a raw biogas powered dual-fuel diesel engine	2016	Applied Thermal Engineering	92		111	121		0	
	2	A. K. De	A diffuse interface immersed boundary method for convective heat and fluid flow	2016	International Journal of Heat and Mass Transfer	92		957	969		0	
	2	B. Kawale and N. Sahoo	Heat transfer data analysis from thin film heat transfer gauge	2010	Journal of the Institute of Engineers (India)	91	-	14	18		0	
	2	P. Kumari, S. Kapuria	Boundary layer effects in rectangular cross-ply Levy-type plates using zigzag theory	2011	ZAMM-Zeitschrift Fur Angewandte Mathematik Und Mechanik	91	7	565	580		3	
	2	P. Randive, A. Dalal, K.C. Sahu, G. Biswas, P. Mukherjee	Wettability effects on contact line dynamics of droplet motion in an inclined channel	2015	Physical Review E	91	5	1	16		0	
	2	P.C. Dumir, P. Kumari, S. Kapuria	Assessment of third order smeared and zigzag theories for buckling and vibration of flat angle-ply hybrid piezoelectric panels	2009	Composite Structures	90	3	346	362		4	
	2	Biswas Pankaj, and Mandal, N. R.	Effect of Tool Geometries on Thermal History of FSW of AA1100	2011	Welding Journal	90	-	129S	135S		6	
	2	Naik BK, Ankit Soni, Amit kumar, Muthukumar P, Somayajia C.	Coupled Heat and Mass Transfer Analysis of an Adiabatic Dehumidifier ? Unique Approach.	2016	Energy Procedia	90		305	315		0	
	2	Naik BK,Varshney A, Muthukumar P, Somayajia C.	Modelling and Performance Analysis of U Type Evacuated Tube Solar Collector Using Different Working Fluids.	2016	Energy Procedia	90		227	237		0	
	2	M. Baruah and S. Bag	Influence of pulsation in thermo-mechanical analysis on laser microwelding of Ti6Al4V alloy	2017	Optics & Laser Technology	90		40	51		0	
	2	M. Baruah and S. Bag	Influence of pulsation in thermo-mechanical analysis on laser microwelding of Ti6Al4V alloy	2017	Optics & Laser Technology	90		40	51		0	
	2	M. Pathak, N. Sahoo and A. Dewan	Experimental investigation of pressure gradient characteristics in a mass flow rate controlled pulsating pipe flow	2008	Institute of Engineers Journal (India)	89	-	1	5		0	
	2	R. Singh, K. Das, J. Okajima, S. Maruyama and? S.C. Mishra	Modelling skin cooling using optical windows and cryogens during laser induced hyperthermia in a multilayer vascularized tissue,	2015	Applied Thermal Engineering	89		28	35		0	
	2	N. K. Mishra, S.C. Mishra and P. Muthukumar	Performance characterization of a medium-scale liquefied petroleum gas cooking stove with a two-layer porous radiant burner	2015	Applied Thermal Engineering	89		44	50		0	
	2	B. Das, S. Pal and S. Bag	Weld quality prediction in friction stir welding using wavelet analysis	2017	International Journal of Advanced Manufacturing Technology	89	1	711	725		0	
	2	P.C. Dumir, S. Kapuria, P. Kumari, J.K. Nath	Two-dimensional benchmark solution for buckling and vibration of simply supported hybrid piezoelectric angle-ply flat panels	2008	ZAMM-Zeitschrift Fur Angewandte Mathematik Und Mechanik	88	1	42	57		3	
	2	H. Sarangi, K.S.R.K. Murthy and D. Chakraborty	Optimum strain gage locations for accurate determination of the mixed mode stress intensity factors	2012	Engineering Fracture Mechanics	88	-	63	78		0	
	2	Manish Kumar Dubey and Satyajit Panda	Electromechanical properties and actuation capability of an extension mode piezoelectric fiber composite actuator with cylindrically periodic microstructure	2018	Archive of Applied Mechanics	88		2261	2281		0	
	2	Manish Kumar Dubey and Satyajit Panda	Electromechanical properties and actuation capability of an extension mode piezoelectric fiber composite actuator with cylindrically periodic microstructure	2018	Archive of Applied Mechanics	88		2261	2281		0	
	2	Eswaran M, Saha UK, and Maity D	Effect of Baffles on Partially Filled Cubic Tank: Numerical Simulation and Experimental Validation	2009	Computers and Structures	87	-	198	205		29	
	2	B J Bora, U K Saha, S Chatterjee and V Veer	Effect of compression ratio on performance, combustion and emission characteristics of a dual fuel diesel engine run on raw biogas.	2014	Energy Conversion and Management	87		1000	1009		0	
	2	B. J. Bora and U. K. Saha	Experimental evaluation of a rice bran oil methyl ester-biogas run dual fuel diesel engine at varying compression ratios	2016	Renewable Energy	87		782	790		0	
	2	Biswas Pankaj and Mandal N. R.	A Study on Port Plug Distortion caused by Narrow Gap Combined GTAW & SMAW and Electron Beam Welding	2011	Journal of Fusion Engineering and Design	86	-	99	105		1	
	2	S Roy and U K Saha	An adapted blockage factor correlation approach in wind tunnel experiments of a Savonius-style wind turbine.	2014	Energy Conversion and Management	86		418	427		0	
	2	N. Yadaiah and S. Bag	Development of egg-configuration heat source model in numerical simulation of autogeneous fusion welding processes	2014	International Journal of Thermal Sciences	86	12	125	138		0	
	2	D. Chakraborty, K.S.R.K. Murthy and D. Chakraborty	Determination of KI in orthotropic laminates with double ended cracks using a single strain gage technique	2016	Theoretical and Applied Fracture Mechanics	86		96	106		0	
	2	N. Yadaiah, S. Bag, C. P. Paul and L. M. Kukreja	Influence of self-protective atmosphere in fiber laser welding of austenitic stainless steel	2016	International Journal of Advanced Manufacturing Technology	86	1	853	870		0	
	2	Rasmi Ranjan Behera, A. Das, D. Pamu, L.M. Pandey, M. Ravi Sankar	Mechano-tribological properties and in vitro bioactivity of biphasic calcuim phosphate coating on Ti-6Al-4V	2018	Journal of the Mechanical Behavior of Biomedical Materials	86		143	157		0	
	2	S. Brahmachary, G. Natarajan, V. Kulkarni and N. Sahoo	A sharp‐interface immersed boundary framework for simulations of high‐speed inviscid compressible flows	2018	International Journal of Numerical Methods in Fluids	86		770	791		0	
	2	S. Brahmachary, G. Natarajan, V. Kulkarni and N. Sahoo	A sharp?interface immersed boundary framework for simulations of high?speed inviscid compressible flows	2018	International Journal of Numerical Methods in Fluids	86		770	791		0	
	2	Rasmi Ranjan Behera, A. Das, D. Pamu, L.M. Pandey, M. Ravi Sankar	Mechano-tribological properties and in vitro bioactivity of biphasic calcuim phosphate coating on Ti-6Al-4V	2018	Journal of the Mechanical Behavior of Biomedical Materials	86		143	157		0	
	2	Biswas Pankaj and Mandal N. R.	Analysis of Welding Distortion due to Narrow Gap welding of Upper Port Plug	2010	Fusion Engineering and Design	85	-	780	788		7	
	2	Panda S, Reddy N. H. and Kumar A. S. P.	Design and finite element analysis of a short piezoelectric fiber-reinforced composite actuator	2015	Archive of Applied Mechanics	85	5	691	711		0	
	2	Sachin Singh, A.S Arjun Raj, M. Ravi Sankar, V. K. Jain	Finishing force analysis and simulation of nanosurface roughness in abrasive flow finishing process using medium rheological properties	2016	International Journal of Advanced Manufacturing Technology	85	9	2163	2178		0	
	2	V. K. Jain, J. Ramkumar	Nano-finishing of cylindrical hard steel tubes using rotational abrasive flow finishing (R-AFF) process	2016	International Journal of Advanced Manufacturing Technology	85		2179	2187		0	
	2	Rasmi Ranjan Behera, Mamilla Ravi Sankar, J. Swaminathan,	Experimental investigation of underwater laser beam micromachining (UW-LB?M) on 304 stainless steel	2016	International Journal of Advanced Manufacturing Technology	85		1969	1982		0	
	2	P. Mahanta and S.C. Mishra	Exact analysis of radiative transfer problems in long cylindrical enclosures with participating media	2004	J. of the Institution of Engineers (India), Mechanical Engineering Division	84	-	55	65		0	
	2	P. Talukdar, S.C. Mishra, D. Trimis and F. Durst	Heat transfer characteristics of a porous radiant burner under the influence of a two-dimensional radiation field	2004	Journal of Quantitative Spectroscopy and Radiant Transfer	84	4	527	537		21	
	2	P. Kumari, J.K. Nath, S. Kapuria, P.C. Dumir	An improved third order theory and assessment of efficient zigzag theory for angle-ply flat hybrid panels	2008	Composite Structures	83	2	226	236		6	
	2	U Talukdar, SM Hazarika, JQ Gan	A Kernel Partial least square based feature selection method	2018	Pattern Recognition	83		91	106		0	
	2	U Talukdar, SM Hazarika, JQ Gan	A Kernel Partial least square based feature selection method	2018	Pattern Recognition	83		91	106		0	
	2	N. Dharmaraju, R. Tiwari and S. Talukdar	Identification of an Open Crack Model in a Beam Based on Force-Response Measurements.	2003	Computers & Structures	82	2-3.	167	179		23	
	2	P. Mahanta, S.C. Mishra	Exact analysis of radiative transfer problems in long cylindrical enclosures with participating medium	2004	Journal of the Institution of Engineers (India): MechanicalEngineering Division	82	-	55	65		0	
	2	Bin R. W., Goel S., Davim J.P, and Joshi S. N.	Parametric design optimization of hard turning of AISI 4340 steel	2016	International Journal of Advanced Manufacturing Technology	82	1	451	462		0	
	2	Debaleena Chakraborty, K.S.R.K. Murthy and D. Chakraborty	Determination of KI in orthotropic laminates with double ended cracks	2016	Theoretical and Applied Fracture Mechanics	82		96	106		0	
	2	B J Bora and U K Saha	Comparative assessment of a biogas run dual fuel diesel engine with rice bran oil methyl ester, pongamia oil methyl ester and palm oil methyl ester as pilot fuels	2015	Renewable Energy	81		490	498		0	
	2	S.C. Mishra and M. Prasad	Radiative wall heat fluxes through gray non-isothermal absorbing-emitting media between 1-D concentric cylinders due to various phenomena in Monte Carlo simulation	1999	J. of the Institution of Engineers (India), Mechanical Engineering Division	80	-	121	124		0	
